dataset,caso,n,m,metodo,memSize,porcentajeVecindad,iteraciones,tiempo,costo
2865,random-HI-865,90,4005,HI,0,0,0,0.492308,1585
2866,random-HI-866,90,4005,HI,0,0,0,0.489336,1757
2867,random-HI-867,90,4005,HI,0,0,0,0.482582,1685
2868,random-HI-868,90,4005,HI,0,0,0,0.493877,1575
2869,random-HI-869,90,4005,HI,0,0,0,0.492914,1553
2870,random-HI-870,90,4005,HI,0,0,0,0.485215,1670
2871,random-HI-871,90,4005,HI,0,0,0,0.491397,1563
2872,random-HI-872,90,4005,HI,0,0,0,0.485533,1871
2873,random-HI-873,90,4005,HI,0,0,0,0.497776,1414
2874,random-HI-874,90,4005,HI,0,0,0,0.48757,1872
2875,random-HI-875,90,4005,HI,0,0,0,0.483254,2010
2876,random-HI-876,90,4005,HI,0,0,0,0.487919,1789
2877,random-HI-877,90,4005,HI,0,0,0,0.486883,1710
2878,random-HI-878,90,4005,HI,0,0,0,0.487197,1632
2879,random-HI-879,90,4005,HI,0,0,0,0.4873,1518
2880,random-HI-880,90,4005,HI,0,0,0,0.488269,1639
2881,random-HI-881,90,4005,HI,0,0,0,0.482734,1562
2882,random-HI-882,90,4005,HI,0,0,0,0.492645,1525
2883,random-HI-883,90,4005,HI,0,0,0,0.487604,1607
2884,random-HI-884,90,4005,HI,0,0,0,0.487486,1461
2885,random-HI-885,90,4005,HI,0,0,0,0.485477,1886
2886,random-HI-886,90,4005,HI,0,0,0,0.493336,1857
2887,random-HI-887,90,4005,HI,0,0,0,0.493172,1500
2888,random-HI-888,90,4005,HI,0,0,0,0.494827,1798
2889,random-HI-889,90,4005,HI,0,0,0,0.499881,1925
2890,random-HI-890,90,4005,HI,0,0,0,0.480775,1703
2891,random-HI-891,90,4005,HI,0,0,0,0.484781,1680
2892,random-HI-892,90,4005,HI,0,0,0,0.500137,1847
2893,random-HI-893,90,4005,HI,0,0,0,0.493761,1690
2894,random-HI-894,90,4005,HI,0,0,0,0.484162,1463
2895,random-HI-895,90,4005,HI,0,0,0,0.485677,1845
2896,random-HI-896,90,4005,HI,0,0,0,0.489419,1792
2897,random-HI-897,90,4005,HI,0,0,0,0.487154,1762
2898,random-HI-898,90,4005,HI,0,0,0,0.497692,1607
2899,random-HI-899,90,4005,HI,0,0,0,0.479054,1360
2900,random-HI-900,100,4950,HI,0,0,0,0.657834,2006
2901,random-HI-901,100,4950,HI,0,0,0,0.659746,1945
2902,random-HI-902,100,4950,HI,0,0,0,0.910699,2200
2903,random-HI-903,100,4950,HI,0,0,0,0.657764,1914
2904,random-HI-904,100,4950,HI,0,0,0,0.674604,2247
2905,random-HI-905,100,4950,HI,0,0,0,0.668129,2197
2906,random-HI-906,100,4950,HI,0,0,0,0.671146,1871
2907,random-HI-907,100,4950,HI,0,0,0,0.67428,1801
2908,random-HI-908,100,4950,HI,0,0,0,0.682207,1958
2909,random-HI-909,100,4950,HI,0,0,0,0.655811,2013
2910,random-HI-910,100,4950,HI,0,0,0,0.667035,2078
2911,random-HI-911,100,4950,HI,0,0,0,0.669653,2190
2912,random-HI-912,100,4950,HI,0,0,0,0.652893,1894
2913,random-HI-913,100,4950,HI,0,0,0,0.662834,1963
2914,random-HI-914,100,4950,HI,0,0,0,0.666328,1843
2915,random-HI-915,100,4950,HI,0,0,0,0.652611,2055
2916,random-HI-916,100,4950,HI,0,0,0,0.659873,2026
2917,random-HI-917,100,4950,HI,0,0,0,0.663405,1953
2918,random-HI-918,100,4950,HI,0,0,0,1.28623,1953
2919,random-HI-919,100,4950,HI,0,0,0,0.652811,1747
2920,random-HI-920,100,4950,HI,0,0,0,0.666963,2090
2921,random-HI-921,100,4950,HI,0,0,0,0.67532,1953
2922,random-HI-922,100,4950,HI,0,0,0,0.653919,2024
2923,random-HI-923,100,4950,HI,0,0,0,0.670442,2087
2924,random-HI-924,100,4950,HI,0,0,0,0.679457,1984
2925,random-HI-925,100,4950,HI,0,0,0,0.653992,1900
2926,random-HI-926,100,4950,HI,0,0,0,0.674709,1918
2927,random-HI-927,100,4950,HI,0,0,0,0.67515,1972
2928,random-HI-928,100,4950,HI,0,0,0,0.666721,2037
2929,random-HI-929,100,4950,HI,0,0,0,0.688146,1997
2930,random-HI-930,100,4950,HI,0,0,0,0.668699,2073
2931,random-HI-931,100,4950,HI,0,0,0,0.653577,2011
2932,random-HI-932,100,4950,HI,0,0,0,0.67336,2051
2933,random-HI-933,100,4950,HI,0,0,0,0.662599,1918
2934,random-HI-934,100,4950,HI,0,0,0,0.670965,1996
2935,random-HI-935,100,4950,HI,0,0,0,0.656876,2098
2936,random-HI-936,100,4950,HI,0,0,0,0.64928,2023
2937,random-HI-937,100,4950,HI,0,0,0,0.66063,2171
2938,random-HI-938,100,4950,HI,0,0,0,0.658403,2065
2939,random-HI-939,100,4950,HI,0,0,0,0.661539,2166
2940,random-HI-940,100,4950,HI,0,0,0,0.648074,1956
2941,random-HI-941,100,4950,HI,0,0,0,0.649907,1924
2942,random-HI-942,100,4950,HI,0,0,0,0.65407,1834
2943,random-HI-943,100,4950,HI,0,0,0,0.659435,2022
2944,random-HI-944,100,4950,HI,0,0,0,0.63971,1948
2945,random-HI-945,100,4950,HI,0,0,0,0.663813,1949
2946,random-HI-946,100,4950,HI,0,0,0,0.960124,1733
2947,random-HI-947,100,4950,HI,0,0,0,0.654067,2204
2948,random-HI-948,100,4950,HI,0,0,0,0.669393,1984
2949,random-HI-949,100,4950,HI,0,0,0,0.666441,2322
2950,random-HI-950,100,4950,HI,0,0,0,0.656373,2022
2951,random-HI-951,100,4950,HI,0,0,0,0.668359,2272
2952,random-HI-952,100,4950,HI,0,0,0,0.678398,1965
2953,random-HI-953,100,4950,HI,0,0,0,0.659581,2003
2954,random-HI-954,100,4950,HI,0,0,0,0.660472,1912
2955,random-HI-955,100,4950,HI,0,0,0,0.663745,1832
2956,random-HI-956,100,4950,HI,0,0,0,0.652009,1925
2957,random-HI-957,100,4950,HI,0,0,0,0.681179,1882
2958,random-HI-958,100,4950,HI,0,0,0,0.669937,1825
2959,random-HI-959,100,4950,HI,0,0,0,0.656798,2258
2960,random-HI-960,100,4950,HI,0,0,0,0.667682,1814
2961,random-HI-961,100,4950,HI,0,0,0,0.775042,2004
2962,random-HI-962,100,4950,HI,0,0,0,0.650668,1810
2963,random-HI-963,100,4950,HI,0,0,0,0.655551,1915
2964,random-HI-964,100,4950,HI,0,0,0,0.660651,1940
2965,random-HI-965,100,4950,HI,0,0,0,0.658731,1989
2966,random-HI-966,100,4950,HI,0,0,0,0.654114,2027
2967,random-HI-967,100,4950,HI,0,0,0,0.662557,1880
2968,random-HI-968,100,4950,HI,0,0,0,0.974329,2119
2969,random-HI-969,100,4950,HI,0,0,0,0.654712,2178
2970,random-HI-970,100,4950,HI,0,0,0,0.657802,2037
2971,random-HI-971,100,4950,HI,0,0,0,0.672806,2046
2972,random-HI-972,100,4950,HI,0,0,0,0.664189,2206
2973,random-HI-973,100,4950,HI,0,0,0,0.674931,2000
2974,random-HI-974,100,4950,HI,0,0,0,0.663038,1810
2975,random-HI-975,100,4950,HI,0,0,0,0.648585,2003
2976,random-HI-976,100,4950,HI,0,0,0,0.662046,1856
2977,random-HI-977,100,4950,HI,0,0,0,0.760095,1926
2978,random-HI-978,100,4950,HI,0,0,0,0.656128,1934
2979,random-HI-979,100,4950,HI,0,0,0,0.665994,1976
2980,random-HI-980,100,4950,HI,0,0,0,0.647612,1914
2981,random-HI-981,100,4950,HI,0,0,0,0.660729,2084
2982,random-HI-982,100,4950,HI,0,0,0,0.660882,1852
2983,random-HI-983,100,4950,HI,0,0,0,0.698276,2386
2984,random-HI-984,100,4950,HI,0,0,0,0.662229,1774
2985,random-HI-985,100,4950,HI,0,0,0,0.662541,2022
2986,random-HI-986,100,4950,HI,0,0,0,0.668701,2290
2987,random-HI-987,100,4950,HI,0,0,0,0.655865,1731
2988,random-HI-988,100,4950,HI,0,0,0,0.656675,2017
2989,random-HI-989,100,4950,HI,0,0,0,0.667274,1827
2990,random-HI-990,100,4950,HI,0,0,0,0.659549,2290
2991,random-HI-991,100,4950,HI,0,0,0,0.667831,2115
2992,random-HI-992,100,4950,HI,0,0,0,0.664514,1996
2993,random-HI-993,100,4950,HI,0,0,0,0.665179,1868
2994,random-HI-994,100,4950,HI,0,0,0,0.654753,1882
2995,random-HI-995,100,4950,HI,0,0,0,0.670769,2219
2996,random-HI-996,100,4950,HI,0,0,0,0.719934,2193
2997,random-HI-997,100,4950,HI,0,0,0,0.658952,2157
2998,random-HI-998,100,4950,HI,0,0,0,0.662288,2234
2999,random-HI-999,100,4950,HI,0,0,0,0.661529,2075
